dataset_name,data_mode,embedding_backend,estimator,query_policy,split_id,user_id,q,n_train_users,n_words,n_observed_labels,n_eval_labels,normalized_uncertainty_reduction,queries_to_confidence_80,runtime_seconds,nll,brier,auroc,average_precision_known,average_precision_unknown,expected_calibration_error,mean_predictive_entropy,uncertain_fraction_0_4_0_6,confident_fraction_0_2_0_8
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_6,user14,100,15,18451,100,11897,0.20332855674606776,,0.2568766340000366,0.40481339380894465,0.12154782563447952,0.8912732499435014,0.9761260888093328,0.5879782205710747,0.1641658387124423,0.5400094985961914,0.0,0.3529461208708078
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_6,user14,200,15,18451,200,11797,0.2782760863922134,,0.284004707999884,0.38628321686965217,0.117300845682621,0.890759973383648,0.9759936937513427,0.587457814525209,0.10626987102547672,0.4892076551914215,0.0,0.5400525557345087
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_6,user14,500,15,18451,500,11497,0.3774528813232624,,0.31554905000029976,0.3743586936485369,0.11685699969530106,0.89032109173506,0.9756543187581194,0.5869955811948264,0.12407050303213389,0.42198243737220764,0.0,0.7187092284943899
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_7,user15,0,15,18451,0,11997,0.0,,0.02237277400035964,0.6047098400607893,0.20652520656585693,0.8966683391683556,0.8220772131213414,0.9409652435161298,0.259634854394197,0.6781769394874573,0.6695840626823373,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_7,user15,1,15,18451,1,11996,0.00018342542543580678,,0.05979981200016482,0.6094457663662016,0.208857923746109,0.8967785734882291,0.8221389433087408,0.9410459034318466,0.2658812615644061,0.678052544593811,0.6847282427475825,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_7,user15,2,15,18451,2,11995,-0.00017006621860004125,,0.09593222700004844,0.6047788080702088,0.20655383169651031,0.8968116410003362,0.8222116010989956,0.9410561178904646,0.2594189825655272,0.6782922744750977,0.6698624426844518,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_7,user15,5,15,18451,5,11992,0.00037607925033053053,,0.15135619800003042,0.601162391098693,0.20479583740234375,0.8967664464407857,0.8220410645208917,0.9410274499568321,0.2543060534184499,0.6779218912124634,0.6702801867911942,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_7,user15,10,15,18451,10,11987,0.0012318594934874307,,0.19956305200048519,0.5969229358445962,0.2027457058429718,0.89667905421657,0.8217588578268651,0.9409876023307554,0.2439622139054581,0.6773415207862854,0.6567114373905064,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_7,user15,20,15,18451,20,11977,0.008506650731711004,,0.2438049749998754,0.5719998369537138,0.19092407822608948,0.8967051033172909,0.8218156204495038,0.9409610210808965,0.24756094727749478,0.6724079251289368,0.6546714536194372,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_7,user15,50,15,18451,50,11947,0.03232242516009735,,0.2807181730004231,0.5492964669826375,0.1812116950750351,0.8966063069314564,0.821401762577578,0.940860592991714,0.18796043631930104,0.6562566161155701,0.5214698250606847,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_7,user15,100,15,18451,100,11897,0.0518544644491731,,0.31361272200047097,0.5383631568987394,0.17708347737789154,0.8966391100380011,0.8215446801746265,0.9407610181983823,0.20252033534286062,0.6430104374885559,0.43422711607968395,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_7,user15,200,15,18451,200,11797,0.10652693053502481,,0.3471591380002792,0.5253242413343695,0.17408743500709534,0.8964366874128317,0.8227139251225046,0.9405378213580762,0.18243201610531112,0.6059328317642212,0.25837077223022803,0.12062388742900737
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_7,user15,500,15,18451,500,11497,0.08649277842586532,,0.38217654900017806,0.5015025545014062,0.16167813539505005,0.8954766348053051,0.8212800722452258,0.9399439668965314,0.16833464465494247,0.6195195317268372,0.43289553796642605,0.12298860572323214
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_8,user2,0,15,18451,0,11997,0.0,,0.01707220300068002,0.6198218725987618,0.21394988894462585,0.9159042928226688,0.974113777284741,0.7535489091601856,0.3221457367083664,0.6781288981437683,0.6895057097607735,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_8,user2,1,15,18451,1,11996,0.0002341542649432655,,0.039751917000103276,0.6134956659331062,0.21084977686405182,0.9158783257780814,0.974104259405102,0.7535013548504319,0.31925473028310103,0.6779701113700867,0.667889296432144,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_8,user2,2,15,18451,2,11995,0.0005159480237300932,,0.06286192900006426,0.606574891387859,0.2074618935585022,0.9158841384608147,0.9741029462742409,0.7535274699443346,0.3145163845300376,0.6777790188789368,0.6506877865777407,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_8,user2,5,15,18451,5,11992,0.0013656361916004188,,0.08841265800037945,0.5995940887743842,0.20406556129455566,0.9158035684968521,0.9740826034080591,0.7532210089882174,0.3031527907292472,0.6772028207778931,0.6656937958639093,0.0
responses_static,static,hash,low_rank_mf_online,difficulty_stratified_random,split_8,user2,10,15,18451,10,11987,0.003956451174133337,,0.11330739400000311,0.5848589733075396,0.19694235920906067,0.9157591849965945,0.9740601395229178,0.7531075405854126,0.28050562429340586,0.6754459142684937,0.6472845582714607,0.0
